"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"MRNA","Moderna Inc","United States","Healthcare","Biotechnology",391.690002441406,146.809997558594,118.48999786377,484.470001220703,13203501.875969,227.770658803541,343317334,154822311936,1.492,9.449e+09,1.6153e+10,6.704e+09,5.603e+09,4.063e+09,-3e+07,4.033e+09,2.78e+09,4.354e+09,134473967392.637,2.32562146197391,0.172104253079923,0.026049216999596,262.526811287806,2.66800632760094,"HOLD",649,99.6927803379416,650,99.8463901689708,651,100
"NUE","Nucor Corp","United States","Basic Materials","Steel",116.650001525879,61.2302703857422,59.83349609375,126.169998168945,3506762.4496124,93.615882962249,291642072,33358141440,5.386,10285931000,22995582000,12253978000,2722656000,1352775000,-388868000,963907000,1506868000,8789164000,34020048143.8105,7.60357856997653,0.0655285871868779,0.0288957045683658,21.6580025113032,1.90510348543294,"HOLD",640,98.310291858679,649,99.6927803379416,650,99.8463901689708
"PBR","Petroleo Brasileiro S.A. Petrobras","Brazil","Energy","Oil & Gas Integrated",10.6599998474121,7.0627064704895,6.57908487319946,11.548849105835,33355618.4883721,9.31324480485547,4125098207,343467556864,1.756,5.79057e+11,9.41447e+11,3.56052e+11,4.9126e+10,5.6564e+10,-7.946e+09,4.8618e+10,4.2855e+10,9.6798e+10,43973546257.18,10.2372003394385,0.0455203532434646,0.141550487166539,6.07061494727341,1.50933638428177,"HOLD",639,98.1566820276498,631,96.9278033794163,649,99.6927803379416
"GMAB","Genmab A/S","Denmark","Healthcare","Biotechnology",48.0050010681152,33.8300018310547,30.9200000762939,48.5800018310547,500873.11627907,39.799767649451,646729633,10606420992,1.69468034875093,2.115e+09,2.221e+10,2.0095e+10,7.892e+09,1.185e+09,-2.8e+07,1.157e+09,1.096e+09,1.581e+09,31046256722.9468,1.78481012658228,0.0493471409275101,0.109084864807146,28.3268765720317,1.41900675346841,"HOLD",650,99.8463901689708,604,92.7803379416283,648,99.5391705069124
"NVO","Novo Nordisk A/S","Denmark","Healthcare","Biotechnology",100.756301879883,71.2690048217773,65.7581100463867,106.620002746582,952365.96124031,81.7343681394592,1638100576,216558977024,2.953,9.2536e+10,1.58095e+11,6.5559e+10,2.4229e+10,2.5255e+10,-1.709e+09,2.3546e+10,1.2123e+10,3.3041e+10,165048956145.066,3.66406652148089,0.0766817419905753,0.108727887079881,34.1199803182807,1.4137464404315,"HOLD",651,100,600,92.1658986175115,647,99.3855606758833
"REGN","Regeneron Pharmaceuticals","United States","Healthcare","Biotechnology",682.130004882812,454.859985351562,446.730010986328,682.130004882812,14164801.4285714,533.176587059384,98649827,57033248768,35.128,5795200000,17772200000,1.1977e+10,1437900000,668500000,-115300000,553200000,1115200000,2528700000,67292006973.1986,8.66896035901271,0.0627496877145204,0.0096996052644714,19.4184128012643,1.49964830244541,"HOLD",614,94.3164362519201,629,96.6205837173579,646,99.2319508448541
"INTU","Intuit Inc","United States","Technology","Software—Application",564.690002441406,400.7060546875,369.457489013672,566.109985351562,1207272.17829457,456.985749710438,265438586,141246005248,7.888,5.803e+09,1.5758e+10,9.955e+09,3.164e+09,2.384e+09,-3e+07,2.354e+09,1.464e+09,4.173e+09,149890515776.383,2.43414429530201,0.0929051910140881,0.0166659580627915,71.5884891533223,1.40923750923053,"HOLD",642,98.6175115207373,597,91.705069124424,645,99.0783410138249
"FB","Facebook Inc","United States","Communication Services","Internet Content & Information",383.635009765625,259,255.309997558594,383.635009765625,152908800.606299,325.303583100086,2384540861,913652973568,11.671,2.9866e+10,1.63523e+11,1.33657e+11,1.9513e+10,1.2242e+10,-4.272e+09,7.97e+09,9.497e+09,2.6171e+10,914793356496.267,2.43963404672439,0.0580774569938174,0.00872322449614052,32.870791685856,1.48121625392133,"HOLD",618,94.9308755760369,620,95.2380952380952,644,98.9247311827957
"GOOGL","Alphabet Cl A","United States","Communication Services","Internet Content & Information",2910.3798828125,2064.47998046875,2007.5,2910.3798828125,1420962.57364341,2402.94666473625,580510157,1716572782592,75.04,9.7822e+10,3.35387e+11,2.37565e+11,2.363e+10,2.189e+10,-5.496e+09,1.6394e+10,1.8525e+10,6.188e+10,1689505082701.13,4.46879853814527,0.0552346990193418,0.00955042522301053,38.7843801014459,1.40973993952302,"HOLD",616.5,94.7004608294931,598,91.8586789554531,643,98.7711213517665
"NTAP","Netapp Inc","United States","Technology","Computer Hardware",89.8000030517578,62.921257019043,60.3143501281738,89.8000030517578,1614380.86046512,77.1136998908464,222603546,16489773056,3.23,8.675e+09,9.36e+09,6.85e+08,4.529e+09,5.59e+08,-3.8e+07,5.21e+08,3.34e+08,1.555e+09,19989799110.1321,15.5187835420394,0.0356837606837607,0.0315953408352353,27.801858529956,1.42718069069377,"HOLD",603.5,92.7035330261137,609,93.5483870967742,642,98.6175115207373
"AMX","America Movil S.A.B. DE C.V.","Mexico","Communication Services","Telecom Services",19.2049999237061,12.8858737945557,12.7278861999512,19.2049999237061,33999526.7936508,15.0536882233998,1512608004,706379382784,1.52,1290587103000,1607080230000,253092891000,39993054000,77578137000,-28625199000,48952938000,42815706000,252507320000,29049636601.4172,16.6359641118992,0.0266419219157465,0.0693011987511094,12.6348683708592,1.4903917444714,"HOLD",587,90.1689708141321,625,96.0061443932412,641,98.4639016897081
"GOOG","Alphabet Cl C","United States","Communication Services","Internet Content & Information",2922.205078125,2075.84008789062,2024.17004394531,2922.205078125,1231666.72868217,2443.95228564832,580510157,1733768380416,75.04,9.7822e+10,3.35387e+11,2.37565e+11,2.363e+10,2.189e+10,-5.496e+09,1.6394e+10,1.8525e+10,6.188e+10,1696369728688.54,4.46879853814527,0.0552346990193418,0.00945570364829611,38.9419653268257,1.4077216714195,"HOLD",615,94.4700460829493,596,91.5514592933948,640,98.310291858679
"AMOV","America Movil A ADR","Mexico","Communication Services","Telecom Services",19.3199996948242,12.9934425354004,12.75648021698,19.3199996948242,109591.825396825,14.9777419150822,1512608004,705850638336,1.52,1290587103000,1607080230000,253092891000,39993054000,77578137000,-28625199000,48952938000,42815706000,252507320000,29223586175.6687,16.6359641118992,0.0266419219157465,0.0693531114676096,12.7105261150159,1.4869038472435,"HOLD",588,90.3225806451613,622,95.5453149001536,639,98.1566820276498
"GRMN","Garmin Ltd","Switzerland","Technology","Scientific & Technical Instruments",175.75,125.818359375,118.73543548584,178.380004882812,620534.046511628,144.321125237517,142671249,26725656576,5.468,1283902000,6999729000,5715827000,1599475000,368362000,-36894000,331468000,220029000,1072327000,25074472011.75,3.4854355226652,0.031433931227909,0.0124026139098735,32.1415508412582,1.39685496515003,"HOLD",613,94.1628264208909,591,90.7834101382488,638,98.0030721966206
"TROW","T Rowe Price Group","United States","Financial Services","Asset Management",222.009994506836,165.097351074219,159.131866455078,223.869995117188,998724.984496124,190.043869018555,224366969,39584755712,11.776,1743300000,10764400000,8008200000,2830100000,994700000,-58800000,935900000,749400000,1826800000,49811709555.2054,1.75258872021715,0.0696183716695775,0.0236429398935582,18.8527508922245,1.34472172365159,"HOLD",646,99.2319508448541,552,84.7926267281106,637,97.8494623655914
"WSM","Williams-Sonoma","United States","Consumer Cyclical","Specialty Retail",183.335006713867,134.750640869141,125.566703796387,186.699996948242,1211895.87596899,163.930807956429,74152294,12422147072,11.04,2662944000,4110240000,1447296000,639670000,238881000,-42360000,196521000,227802000,1749029000,13594711318.3387,11.1475755711003,0.0554230409903071,0.0158202119859751,16.6064317675604,1.36055016533768,"HOLD",627,96.3133640552995,567,87.0967741935484,636,97.6958525345622
"WAT","Waters Corp","United States","Healthcare","Diagnostics & Research",416.605010986328,274.029998779297,261.630004882812,416.605010986328,374021.069767442,333.269806144773,61315487,22326687744,9.875,2980601000,3211563000,230962000,683783000,218404000,-39503000,178901000,148127000,608545000,25544339135.2671,13.647190527646,0.046123024832457,0.00801287687861704,42.1878492138054,1.52028979616155,"HOLD",558,85.7142857142857,634,97.3886328725038,635,97.542242703533
"BX","The Blackstone Group LP","United States","Financial Services","Asset Management",127.419998168945,68.9032287597656,65.0227432250977,127.419998168945,3524997.19379845,92.9183427677598,654880091,95893798912,6.423,14750178000,33297192000,8406156000,2467444000,899584000,-14070000,885514000,1309152000,5219136000,83444819996.0987,16.3966655698634,0.0393171892692933,0.00923431973753193,19.8380816081185,1.84926019378861,"HOLD",541,83.1029185867896,648,99.5391705069124,633.5,97.3118279569892
"MT","Arcelormittal","Luxembourg","Basic Materials","Steel",33.939998626709,24.9072208404541,23.361665725708,36.2700004577637,54034673.2992126,30.7325886854037,647971910,42472501248,2.262,3.9099e+10,8.5424e+10,4.4165e+10,4.071e+09,2.312e+09,-5.69e+08,1.743e+09,4.005e+09,1.9343e+10,21992165735.546,16.9113321799308,0.0468837797340326,0.0410383177063789,15.0044202593762,1.36265699188662,"HOLD",619,95.0844854070661,570,87.5576036866359,633.5,97.3118279569892
"PNR","Pentair Ltd","United Kingdom","Industrials","Specialty Industrial Machinery",77.2600021362305,57.3548164367676,55.9234275817871,80.3000030517578,1023447.27906977,67.5658656571263,165367540,12554439680,2.476,2083100000,4354700000,2271600000,95900000,379800000,-11100000,368700000,132100000,941100000,12776296493.6632,5.48472880463402,0.0303350403012837,0.0293680968165678,31.2035549823225,1.34705342874574,"HOLD",631,96.9278033794163,555,85.2534562211981,632,97.0814132104455
"EBAY","Ebay Inc","United States","Consumer Cyclical","Internet Retail",76.8199996948242,56.8176231384277,53.1786613464355,76.8199996948242,120579132.590551,64.3824284170556,624729631,41799766016,4.123,1.8807e+10,3.1823e+10,1.3016e+10,2.128e+09,1.067e+09,-9.9e+07,9.68e+08,1.0734e+10,2.668e+09,47991730062.7676,17.6260543580131,0.337303208371304,0.0231580243685927,18.6320639570275,1.35204528897071,"HOLD",623,95.6989247311828,558,85.7142857142857,631,96.9278033794163
"PSA","Public Storage","United States","Real Estate","REIT—Industrial",327.230010986328,230.928955078125,227.402450561523,327.230010986328,720802.736434109,283.700100920921,151756791,62790033408,6.709,3364420000,11981735000,4805447000,159622000,509162000,0,509162000,433036000,786718000,49659376386.1799,6.60775941645292,0.0361413434698731,0.00810896208147467,48.7747817836232,1.41701594274145,"HOLD",570,87.5576036866359,603,92.6267281105991,629.5,96.6973886328725
