"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"SIG","Signet Jewelers Ltd","Bermuda","Consumer Cyclical","Luxury Goods",89.1800003051758,59.4611778259277,56.6150016784668,91.120491027832,838176.5625,73.0047282874584,46153888,4895088640,5.401,4105100000,6311900000,1555500000,1573800000,297400000,-20900000,276500000,224600000,1788100000,4116003745.92505,13.8032952252858,0.0355835802214864,0.0564851875695554,16.5117571385254,1.49980211569723,"HOLD",1174,94.524959742351,1187,95.5716586151369,1231,99.1143317230274
"EXPI","Exp Realty International","United States","Real Estate","Real Estate Services",51.5999984741211,34.3343887329102,23.3525810241699,54.4199981689453,1192160.15625,40.0764370411634,66856144,6610288640,0.235,222937000,395134000,171182000,107413000,88506000,-3352000,85154000,37050000,999887000,3449776928.38562,2.51889137459607,0.0937656592447119,0.0128820395957778,219.574461592005,1.502866379114,"HOLD",1172,94.3639291465378,1188,95.6521739130435,1230,99.0338164251208
"INMD","Inmode Ltd","Israel","Healthcare","Medical Devices",94.7399978637695,43.1650009155273,34.3950004577637,94.7399978637695,1700371.09375,58.1040430963039,25451591,3412404992,1.159,43545000,337292000,293747000,64901000,24766000,-165000,24601000,26643000,65524000,2411283676.96954,1.75825728821772,0.0789909040238132,0.00720928496402809,81.7428799514836,2.19483368132374,"HOLD",1122.5,90.378421900161,1234,99.3558776167472,1229,98.9533011272142
"DMLP","Dorchester Minls","United States","Energy","Oil & Gas E&P",19.1499996185303,14.1602659225464,14.1602659225464,20.6200008392334,66951.5625,16.7341750413179,32617710,654721664,0.61,3902000,109414000,104681000,20479000,17702000,0,17702000,15958000,21361000,624629134.057331,0.220427070387527,0.145849708446817,0.0270374435020986,31.3934419975906,1.35237570560303,"HOLD",1217.5,98.0273752012883,1133,91.2238325281804,1228,98.8727858293076
"CARA","Cara Therapeutics","United States","Healthcare","Biotechnology",16.8299999237061,12.9499998092651,11.5500001907349,16.9500007629395,1157647.65625,13.8300000205636,41905459,447809536,0.177,22156000,271157000,249001000,31683000,82088000,-167000,81921000,78909000,112089000,705268871.772867,0.269905467303382,0.29100853011355,0.182937149422383,95.0847453316726,1.29961391286392,"HOLD",1241,99.9194847020934,1103,88.8083735909823,1227,98.792270531401
"OAS","Oasis Petroleum Inc","United States","Energy","Oil & Gas E&P",120.599998474121,73.8765640258789,68.4094085693359,120.599998474121,295610.9375,91.8585229516029,18798785,2936858624,2.757,1914943000,2936716000,836067000,388915000,159950000,-63259000,96691000,73364000,376852000,2267133442.31533,11.9721350422007,0.0249816461653085,0.0329232735991584,43.7431985760323,1.63245272792973,"HOLD",1134,91.304347826087,1205,97.0209339774557,1226,98.7117552334944
"DAC","Danaos Corp","Greece","Industrials","Marine Shipping",74.5999984741211,53.477970123291,53.477970123291,87.7300033569336,396967.1875,71.9135461747646,8370791,2594493696,34.829,1486937000,3200130000,1713193000,294418000,104485000,-575000,103910000,372837000,146434000,624460995.827187,14.2311049432933,0.116506829410055,0.0400502033056395,2.14189320606739,1.39496690510381,"BUY",1184,95.3301127214171,1152,92.7536231884058,1225,98.6312399355878
"CLR","Continental Resources","United States","Energy","Oil & Gas E&P",48.810001373291,27.0220203399658,27.0220203399658,53.8699989318848,1718591.40625,38.3715687245131,58224897,22677653504,1.043,8123721000,14820927000,6324078000,96057000,1040260000,-428182000,612078000,259642000,1175346000,2841957302.52973,7.80931786284198,0.0175186073043879,0.0269903585876748,46.797700262024,1.80630466409281,"HOLD",1104,88.8888888888889,1222,98.389694041868,1223.5,98.5104669887279
"HHR","Headhunter Group Plc ADR","Russia","Industrials","Staffing & Employment Services",52.8600006103516,40.4892692565918,36.4787712097168,60.2900009155273,156879.6875,46.2032763957977,24817412,5356161024,0.607,17656184000,21240516000,3471725000,5452704000,1661497000,-76630000,1584867000,1259370000,3911183000,1311848413.46735,10.6266722118668,0.0592909324801714,0.295896070506188,87.084020774879,1.30553110937525,"HOLD",1221,98.3091787439614,1105,88.9694041867955,1223.5,98.5104669887279
"CPRX","Catalyst Pharm Inc","United States","Healthcare","Biotechnology",5.90000009536743,4.57999992370605,4.57999992370605,6.53999996185303,1009696.875,5.54484375566244,85443289,459638272,0.68,20186000,209130000,188944000,135295000,15675000,-1000,15674000,12181000,36365000,504115413.248507,1.28778309409888,0.0582460670396404,0.0341007286703924,8.67647072848152,1.28820964926857,"BUY",1222.5,98.4299516908213,1096,88.2447665056361,1222,98.389694041868
"BSIG","Brightsphere Investment Group Plc","United States","Financial Services","Asset Management",29.9799995422363,22.4915256500244,21.9819431304932,29.9799995422363,447524.7890625,24.9299019277096,59188786,1477289472,9.692,884600000,1748500000,863900000,1175400000,65700000,-3900000,61800000,532700000,133300000,1774479777.18552,13.4642313546423,0.304661138118387,0.0418333719770799,3.0932727550801,1.33294646209132,"HOLD",1197,96.3768115942029,1120,90.1771336553945,1221,98.3091787439614
"AB","Alliancebernstein Holding LP","United States","Financial Services","Asset Management",56.3899993896484,41.5961761474609,40.9619483947754,56.3899993896484,275726.5625,47.8336739838123,94991035,5573323776,3.366,765000,1604961000,1604196000,0,74759000,0,74759000,90917000,97407000,5356544405.67207,0.0102328816597333,0.0566474823998839,0.0134137191745309,16.7528221597292,1.35565344251218,"HOLD",1173,94.4444444444444,1135,91.3848631239936,1220,98.2286634460548
"ASIX","Advansix Inc","United States","Basic Materials","Chemicals",48.5999984741211,29.0799999237061,27.4599990844727,48.5999984741211,221958.7109375,34.8105468302965,27366696,1586179840,3.455,768195000,1242783000,474588000,14124000,57090000,-14177000,42913000,28131000,376383000,1330021383.84174,13.455859169732,0.022635488254989,0.0270543093020272,14.0665697464895,1.67125167130768,"HOLD",1098.5,88.4460547504026,1208,97.2624798711755,1219,98.1481481481482
"DHIL","Diamond Hill Inv","United States","Financial Services","Asset Management",216.860000610352,170.042022705078,161,216.860000610352,8560.15625,177.124531984329,3092500,508068096,15.957,63441870,287568261,209906535,87761054,18486961,-249273,18237688,16864830,45069653,670639551.887512,3.43170897585601,0.0586463538825656,0.0358961488500943,13.5902738992512,1.27533181010482,"HOLD",1219,98.1481481481482,1085,87.3590982286634,1218,98.0676328502416
"NSSC","Napco Sec Tech Inc","United States","Industrials","Security & Protection Services",47.9599990844727,33.310001373291,32.2400016784668,47.9599990844727,51861.71875,37.5985940396786,14366697,641493760,0.435,26404000,114453000,88049000,28710000,7494000,-177000,7317000,4360000,28228000,689026774.966896,3.52335201494529,0.0380942395568487,0.0114061904514862,110.252871458558,1.43980777866099,"HOLD",1132,91.1433172302738,1171,94.2834138486312,1217,97.987117552335
"JHG","Janus Henderson Group Plc","United Kingdom","Financial Services","Asset Management",46.5,33.7359848022461,33.7359848022461,46.5,964461.9921875,40.5808697938919,146231983,6265232384,3.125,1.864e+09,6630500000,4.626e+09,977300000,2.69e+08,5e+05,269500000,137300000,738400000,6799787209.5,6.92936802973978,0.020707337304879,0.0430151642400755,14.88,1.37835015851988,"HOLD",1154,92.914653784219,1144,92.109500805153,1216,97.9066022544283
"SWBI","Smith & Wesson Brands Inc","United States","Industrials","Aerospace & Defense",21.5,17.2905578613281,17.2905578613281,35.2662887573242,2013153.90625,22.8944792151451,43250937,910854848,1.7775799863018,192611000,492670000,300059000,171413000,109087000,-5769000,103318000,76882000,274609000,929895145.5,1.76566410296369,0.156051718188646,0.113429708615878,12.0950956725892,1.24345322877561,"HOLD",1238,99.6779388083736,1048,84.3800322061192,1215,97.8260869565217
"CACC","Credit Acceptance","United States","Financial Services","Credit Services",598.210021972656,394.790008544922,385.260009765625,670.309997558594,127149.21875,516.685157299042,8582094,12115414016,40.019,5337100000,7706900000,2369800000,45700000,325200000,-8e+05,324400000,202100000,385900000,5133894640.3114,16.4117466174662,0.0262232544862396,0.0267758080385521,14.9481501779819,1.51526130100779,"HOLD",1095,88.1642512077295,1189,95.7326892109501,1214,97.7455716586151
"TGLS","Tecnoglass Inc","Colombia","Industrials","Building Products & Equipment",28.8799991607666,11.9285554885864,11.6692390441895,28.8799991607666,413410.15625,20.9792222231627,20167859,1019678080,0.52,328493000,532609000,203444000,85160000,28964000,-5696000,23268000,8166000,110880000,582447750.994459,11.3414238364867,0.0153320728714686,0.022818966550698,55.5384599245512,2.42108100921355,"HOLD",1035.5,83.3735909822866,1238,99.6779388083736,1213,97.6650563607085
"BOOT","Boot Barn Holdings Inc","United States","Consumer Cyclical","Apparel Retail",104.48999786377,70.5400009155273,67.5899963378906,104.48999786377,400417.1328125,84.4529687166214,29437510,3260496640,3.374,510618000,950495000,439877000,49640000,46328000,-9294000,37034000,40645000,306327000,3075925357.01469,11.0218010706268,0.0427619293105172,0.0113583923214839,30.9691754190188,1.48128716341949,"HOLD",1092,87.9227053140097,1181,95.0885668276973,1212,97.5845410628019
"TX","Ternium S.A.","Luxembourg","Basic Materials","Steel",46.3300018310547,37.0505218505859,32.7400016784668,56.189998626709,830476.5625,44.1831162273884,48947356,10332681216,7.096,4902822000,14850579000,8549548000,768691000,628410000,-161432000,466978000,1022108000,3919764000,2267731093.10529,7.80194777295078,0.0688261380246521,0.0451942714807548,6.52903069772473,1.2504547714035,"BUY",1213,97.6650563607085,1059,85.2657004830918,1211,97.5040257648953
"WIRE","Encore Wire Cp","United States","Industrials","Electrical Equipment & Parts",134.059997558594,74.6452484130859,67.0564804077148,134.059997558594,147023.4375,85.8600036501884,20149473,1937422080,4.785,211279000,1274904000,1063625000,157872000,35184000,-32340000,2844000,183053000,744408000,2701238301.18695,6.0049738517508,0.14358179125644,0.0014679300031514,28.0167184030499,1.79596157034279,"HOLD",1048.5,84.4202898550725,1221,98.3091787439614,1210,97.4235104669887
"ACLS","Axcelis Tech Inc","United States","Technology","Semiconductor Equipment & Materials",54.9300003051758,41.5299987792969,34.060001373291,54.9300003051758,232575.78125,43.2571875452995,31184557,1354926080,1.611,166538000,660640000,494102000,219731000,30823000,-1045000,29778000,18906000,147274000,1712967725.52677,5.40304318203939,0.0286177040445628,0.0219775827180181,34.0968344538645,1.32265836551286,"HOLD",1157,93.1561996779388,1112,89.5330112721417,1209,97.3429951690821
"PAC","Grupo Aeroportuario Del Pacifico","Mexico","Industrials","Airports & Air Services",126.279998779297,99.3240127563477,99.3240127563477,132.759994506836,59971.09375,110.745305359364,39000796,18788888576,1.17,30964786000,53224688000,21200579000,15502987000,2530351000,-849080000,1681271000,1413153000,4895738000,4925020471.27161,12.2373480991372,0.0265507051915457,0.0894821954582014,107.931622888288,1.27139445210571,"HOLD",1171,94.2834138486312,1082,87.1175523349436,1208,97.2624798711755
"RGR","Sturm Ruger & Company","United States","Industrials","Aerospace & Defense",78.879997253418,63.4188079833984,63.4188079833984,88.8947296142578,157804.6875,77.0660600662231,16159328,1355812096,6.376,75649000,364129000,288480000,24137000,27770000,-5516000,22254000,38192000,184377000,1274647748.25708,2.72412675549154,0.104885905819092,0.0164137789194057,12.3713922919413,1.24379501541667,"BUY",1192,95.9742351046699,1049,84.4605475040258,1207,97.1819645732689
"APA","Apache Corp","United States","Energy","Oil & Gas E&P",26.2099990844727,19.9260540008545,15.9635705947876,28.2199993133545,8301791.40625,20.9535629078746,351238713,16580683776,0.021,1.2819e+10,1.3512e+10,-9.64e+08,1.249e+09,9.69e+08,-3.06e+08,6.63e+08,3.16e+08,1.83e+09,9205966346.16135,13.2291021671827,0.0233866193013618,0.0399862881987817,1248.0951944987,1.31536324669946,"HOLD",1129,90.9017713365539,1111,89.4524959742351,1206,97.1014492753623
"CARG","Cargurus Inc Cl A","United States","Communication Services","Internet Content & Information",33.5400009155273,24.6800003051758,23.7099990844727,35.060001373291,1097991.40625,29.0044530630112,87436207,3615529472,0.76,180459000,784205000,549181000,184642000,37473000,-3445000,34028000,28052000,217748000,2932610462.83024,4.81570730926267,0.0357712587907499,0.0094116229071082,44.1315801520097,1.3589951580549,"HOLD",1102,88.7278582930757,1136,91.4653784219002,1205,97.0209339774557
"JYNT","The Joint Corp","United States","Healthcare","Medical Care Facilities",87.4800033569336,55.4799995422363,48.8899993896484,107.300003051758,259161.71875,83.1119531691074,10922642,782125952,0.9,44981760,65732843,20750983,20554258,4275797,-811889,3463908,10632823,17038144,955512758.826584,10.5200878339173,0.161758148814589,0.00442883654626512,97.2000037299262,1.57678450033757,"BUY",1037,83.4943639291465,1200,96.6183574879227,1204,96.9404186795491
"STC","Stewart Information Services Corp","United States","Financial Services","Insurance—Property & Casualty",71.1699981689453,58.0075454711914,54.1853675842285,72.25,139464.0625,60.5339037179947,26484333,1495903872,7.93,1032261000,2168334000,1129977000,383942000,103010000,-10709000,92301000,94819000,818809000,1884889931.11574,10.0209785457723,0.0437289642647304,0.0617024942094675,8.97477908813938,1.22690932000029,"HOLD",1204,96.9404186795491,1027,82.6892109500805,1203,96.8599033816425
"CRVL","Corvel Cp","United States","Financial Services","Insurance Brokers",183.220001220703,117.01000213623,115.379997253418,191,39654.6875,147.864140748978,8370028,2207337472,2.55,204358000,424760000,220402000,139716000,20609000,-3948000,16661000,14809000,145510000,1533556540.37732,9.91595904701829,0.0348643940107355,0.00754800759346689,71.850980870864,1.56584905457387,"HOLD",1032,83.0917874396135,1198,96.4573268921095,1202,96.7793880837359
"MYRG","MYR Group Inc","United States","Industrials","Engineering & Construction",102.150001525879,77.9000015258789,77.9000015258789,110.75,115392.1875,95.0319532155991,16414720,1508137216,4.058,570782000,1019246000,448460000,73069000,59390000,-7031000,52359000,19928000,592486000,1676763673.04688,9.61074254925072,0.019551707831083,0.0347176632500792,25.1724991438834,1.3112965279204,"BUY",1119,90.0966183574879,1109,89.2914653784219,1200.5,96.658615136876
"VICR","Vicor Cp","United States","Technology","Electronic Components",151.589996337891,92.2300033569336,75.4300003051758,151.589996337891,127159.375,113.770547330379,21778843,5849424896,0.776,53484000,446376000,392586000,159763000,12342000,-6518000,5824000,19394000,95376000,3301454730.61349,4.33349538162372,0.0434476763983727,0.000995653436628037,195.347933425117,1.64360827084904,"HOLD",1022,82.2866344605475,1206,97.1014492753623,1200.5,96.658615136876
"TFII","Tfi International Inc","Canada","Industrials","Trucking",110.830001831055,87.2417755126953,86.7042846679688,120.180000305176,221976.5625,101.914571106434,87741908,12981026816,2.86177957288095,3500412000,5520975000,2020563000,111508000,298611000,-60887000,237724000,251098000,1836708000,9724435824.30023,11.7223143152797,0.0454807348339741,0.0183131891929373,38.7276514520236,1.27037765084145,"BUY",1144,92.109500805153,1081,87.037037037037,1199,96.5378421900161
"GOLF","Acushnet Holdings Corp","United States","Consumer Cyclical","Leisure",50.939998626709,42.0414390563965,42.0414390563965,54.3995628356934,232033.609375,50.1168509721756,34363185,3921366272,2.292,905119000,2066692000,1123170000,251251000,182407000,-5991000,176416000,81085000,624850000,1750460596.70935,4.96208478841273,0.0392341964840431,0.0449884014303064,22.2251302908852,1.21166163123901,"BUY",1208,97.2624798711755,1012,81.4814814814815,1198,96.4573268921095
"CNS","Cohn & Steers Inc","United States","Financial Services","Asset Management",94.8899993896484,67.2527847290039,67.2527847290039,94.8899993896484,95136.71875,81.6964104175568,24159060,4470359552,2.904,0,0,225888000,0,0,0,0,51483000,154187000,2292453188.65448,NA,Inf,0,32.6756196245346,1.41094528311369,"HOLD",1061,85.426731078905,1158,93.2367149758454,1196.5,96.3365539452496
"SSTK","Shutterstock Inc","United States","Communication Services","Internet Content & Information",121.150001525879,86.8251190185547,79.6743469238281,126.019996643066,236591.40625,103.877056539059,23366035,3082707968,2.636,314640000,755144000,440504000,363926000,35828000,-8548000,27280000,29514000,183281000,2830795175.90374,8.78195824494808,0.0390839363088365,0.00884936240577427,45.9597881357659,1.39533354972988,"HOLD",1065,85.7487922705314,1154,92.914653784219,1196.5,96.3365539452496
"LQDT","Liquidity Services","United States","Consumer Cyclical","Internet Retail",22.0799999237061,17.9300003051758,17.9300003051758,28.1399993896484,321092.1875,22.7881249338388,24508501,722866880,0.452,121842000,238403000,116561000,112666000,22956000,-1070000,21886000,8419000,69666000,541147700.21015,5.30763199163617,0.0353141529259279,0.0302766672613359,48.849557353332,1.23145563568855,"HOLD",1186,95.4911433172303,1032,83.0917874396135,1195,96.2157809983897
"ATKR","Atkore International Group","United States","Industrials","Electrical Equipment & Parts",94.5299987792969,78.2799987792969,67.0699996948242,99.9100036621094,423083.75,82.3642970323563,45763400,4788526080,9.052,1300322000,1977359000,677037000,397142000,165375000,-13868000,151507000,175297000,853658000,4326014146.13647,7.86286923658352,0.088652085938871,0.0316395896083331,10.4429958881238,1.20758814835722,"HOLD",1205,97.0209339774557,1005,80.9178743961353,1194,96.1352657004831
"GSKY","Greensky Inc Cl A","United States","Technology","Software—Infrastructure",12.2399997711182,6.09000015258789,5.42000007629395,12.3199996948242,1407274.21875,7.85468751564622,55772830,534623360,0.177,1516583000,1354419000,-550000,196298000,245135000,-3452000,241683000,3798000,125172000,682659426.434612,6.18672568176719,0.00280415440125988,0.452062177006257,69.1525410797636,2.00985212880773,"HOLD",974,78.4219001610306,1230,99.0338164251208,1193,96.0547504025765
"EC","Ecopetrol S.A.","Colombia","Energy","Oil & Gas Integrated",15.1499996185303,11.8299999237061,11.6199998855591,15.6899995803833,919295.3125,13.6142968609929,235002469,26993111040,2.14,8.8659e+13,1.51254e+14,5.8841e+13,5.022e+12,3.314e+12,-2.706e+12,6.08e+11,3.724e+12,1.9444e+13,3560287315.70367,26.7528666264333,0.0246208364737462,22.5242655097825,7.07943907407957,1.28064241050174,"HOLD",1112.5,89.573268921095,1088,87.6006441223833,1192,95.9742351046699
"WRLD","World Acceptance Cp","United States","Financial Services","Credit Services",185.389999389648,130.740005493164,129.210006713867,208.399993896484,25596.09375,175.868359446526,2803502,1764132096,13.23,618205785,1023676647,405470862,8387320,49527222,-915582,48611640,15770828,129659378,519741234.068878,12.4821413363342,0.0154060640596014,0.0275555555676484,14.0128495381443,1.41800513691536,"BUY",1040,83.7359098228663,1160,93.3977455716586,1191,95.8937198067633
"POWI","Power Integratn","United States","Technology","Semiconductors",103.209999084473,82.5798187255859,73.4452819824219,110.160003662109,304950,91.610668361187,59337409,5504758784,1.561,97505000,967849000,870344000,297481000,66848000,-8243000,58605000,41881000,180110000,6124213928.56498,1.45860758736237,0.0432722459805197,0.010646243059794,66.1178725717314,1.2498210903979,"HOLD",1140,91.7874396135266,1057,85.1046698872786,1190,95.8132045088567
"MATX","Matson Inc","United States","Industrials","Marine Shipping",83.2799987792969,64.8228912353516,59.8138771057129,89.5699996948242,290194.53125,71.9462506175041,38296740,3740178944,6.336,1900800000,2929700000,1028900000,11800000,122900000,-38500000,84400000,87200000,711800000,3189352460.45105,15.4662327095199,0.0297641396730041,0.0225657652384238,13.1439392012779,1.28473132241099,"HOLD",1102,88.7278582930757,1094,88.0837359098229,1189,95.7326892109501
"CCRN","Cross Ctry Hlthcr","United States","Industrials","Staffing & Employment Services",20.7299995422363,13.3199996948242,13.3199996948242,22.8299999237061,307033.59375,18.2621874436736,35438802,876957376,0.237,301507000,493638000,191597000,18127000,15505000,-1816000,13689000,11548000,331827000,734646349.237404,19.4457916801032,0.0233936609418238,0.0156096526178257,87.4683524988875,1.55630630759635,"HOLD",998.5,80.3945249597424,1197,96.3768115942029,1188,95.6521739130435
"SKY","Skyline Corp","United States","Consumer Cyclical","Residential Construction",63.3199996948242,44.4300003051758,39.5299987792969,65.379997253418,383425,55.8240625858307,52880885,3243140096,1.49,373814000,986397000,612583000,287738000,31905000,-9221000,22684000,42901000,510197000,3348417622.06203,11.7164707726062,0.043492630249281,0.00699445578313987,42.4966440904861,1.42516316137517,"HOLD",1027,82.6892109500805,1166,93.8808373590982,1187,95.5716586151369
"AMN","Amn Healthcare Services Inc","United States","Healthcare","Medical Care Facilities",98.6999969482422,79.3000030517578,79.3000030517578,122.779998779297,354509.375,101.197500407696,46868390,5483770880,3.605,1666061000,2632443000,966382000,139494000,171494000,-11462000,160032000,66770000,857445000,4625909949.96902,9.71498128214398,0.025364271894966,0.0291828385069217,27.3786399301643,1.24464051891426,"HOLD",1141,91.8679549114332,1050,84.5410628019324,1186,95.4911433172303
"AN","Autonation Inc","United States","Consumer Cyclical","Auto & Truck Dealerships",121.120002746582,102.480003356934,88.7699966430664,131.039993286133,1073650,109.309062421322,39360899,12039539712,14.121,5784200000,8140700000,2356500000,7.2e+07,628900000,-45100000,583800000,361700000,6379500000,4767392194.98794,9.19732866910479,0.0444310685813259,0.0484902258695253,8.57729641998315,1.18188913718832,"HOLD",1201.5,96.7391304347826,981,78.9855072463768,1185,95.4106280193237
"WINA","Winmark Corp","United States","Consumer Cyclical","Specialty Retail",232.820007324219,191.697494506836,185.245147705078,232.820007324219,9232.8125,203.863564372063,2579094,804830528,8.253,39759900,27019400,-12740500,7223300,9539400,-27000,9512400,8937300,19029600,600464683.969849,4.16796653877602,0.330773444265972,0.0118191341767791,28.2103486397939,1.21451773755925,"HOLD",1164,93.719806763285,1017,81.8840579710145,1184,95.3301127214171
"ASR","Grupo Aeroportuario Del Sureste","Mexico","Industrials","Airports & Air Services",201.649993896484,166.36067199707,164.238357543945,203.770004272461,30595.3125,180.289282202721,16866694,17566472192,7.34,20749970000,62163100000,33197336000,7837766000,2439614000,0,2439614000,1231659000,4229281000,3401168742.15387,8.50543159696575,0.0198133458595212,0.13887899478821,27.4727512120551,1.21212538682241,"HOLD",1165,93.8003220611916,1014,81.6425120772947,1183,95.2495974235105
"COKE","Coca Cola Bot Cons","United States","Consumer Defensive","Beverages—Non-Alcoholic",401.399993896484,292.886749267578,285.755584716797,450.4013671875,26336.71875,389.978588342667,4659192,4682509824,22.427,2669796000,3282298000,612502000,54204000,189475000,-43104000,146371000,48180000,1433086000,1870199640.36255,14.0904921493601,0.0146787403215674,0.0312590908511888,17.8980690193287,1.37049557516776,"BUY",1031,83.0112721417069,1139,91.70692431562,1182,95.1690821256039
"LRN","K12 Inc","United States","Consumer Defensive","Education & Training Services",35.5,28.6299991607666,26.3400001525879,36.9500007629395,534129.6875,31.8664062470198,38731507,1369857920,1.583,747389000,1534168000,786779000,329031000,91079000,-998000,90081000,23789000,392145000,1374968498.5,8.20594209422589,0.0155061244922329,0.0657593745196582,22.4257738471257,1.23995812227084,"HOLD",1128,90.8212560386473,1040,83.7359098228663,1181,95.0885668276973
