"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"FLGT","Fulgent Genetics Inc","United States","Healthcare","Diagnostics & Research",74.0699996948242,44.9199981689453,42.6599998474121,183.850006103516,1731091.2,85.2392396240234,17753999,1857234688,8.91,298377984,0.46789002,0.65723,55331000,131074000,700461000,569387000,87426000,134256000,-23794000,110462000,166307000,294978000,1315038700.51191,0.976299010844953,0.46789002,0.0594765974993463,8.31313127888038,1.64893149408076,"HOLD",1184,99.8313659359191,1047,88.2799325463744,1175.5,99.114671163575
"HHR","Headhunter Group Plc ADR","Russia","Industrials","Staffing & Employment Services",41.1699981689453,24.4099998474121,24.4099998474121,42.5800018310547,115710.4,33.5738400115967,24577759,7246217216,0.451,3413491968,0.11375,0.54686,3412312064,14663987000,18172729000,3439638000,3367610000,1265627000,-38527000,1227100000,621015000,2449662000,1011866293.02678,11.5863417894846,0.11375,0.169343529654411,91.2860269821404,1.68660378641133,"HOLD",1161,97.8920741989882,1070,90.2192242833052,1175.5,99.114671163575
"BKE","Buckle Inc","United States","Consumer Cyclical","Apparel Retail",42.9900016784668,25.8601913452148,24.7262153625488,46.0099983215332,499874.4,37.2793170928955,29035421,1988174976,4.059,188884992,0.122559994,0.33124,193916752,449185000,845814000,396629000,318789000,101089000,-3103000,97986000,65606000,318835000,1248232797.52499,4.4434607128372,0.122559994,0.0492843945743335,10.5912790535764,1.66240075738734,"HOLD",1171,98.7352445193929,1057,89.1231028667791,1174,98.9881956155143
"UCTT","Ultra Clean Holdings","United States","Technology","Semiconductor Equipment & Materials",56.3300018310547,31.6399993896484,30.0499992370605,65.0100021362305,648858.4,45.8793599243164,39817217,2017993216,2.257,185752000,0.07785,0.18377,101921000,613914000,1190559000,557615000,264257000,65603000,-6487000,59116000,24997000,417627000,2242903906.5175,9.35801716384921,0.07785,0.0292944493228663,24.9579095396786,1.78034143229105,"HOLD",1127,95.0252951096121,1098,92.5801011804384,1173,98.9038785834739
"ABG","Asbury Automotive Group Inc","United States","Consumer Cyclical","Auto & Truck Dealerships",198.289993286133,112.769996643066,112.769996643066,215.169998168945,190347.2,174.029200378418,17061136,6005018112,16.953,511100000,0.08876,0.39508,474324992,2584300000,3582300000,9.98e+08,27800000,210800000,-11200000,199600000,92800000,2192900000,3383052542.8938,12.2594876660342,0.08876,0.0332388672735447,11.6964545087084,1.75835771205837,"HOLD",1130,95.2782462057336,1093,92.1585160202361,1172,98.8195615514334
"EAF","Graftech International Ltd","United States","Industrials","Electrical Equipment & Parts",13.2799997329712,7.88785076141357,7.88785076141357,13.8595399856567,2913898.4,11.5132482070923,169362194,4852915712,1.62,651571968,0.24866,0,427046368,1762097000,1432712000,-329385000,145442000,146981000,-5387000,141594000,125096000,338010000,2249129891.09542,11.9886039692205,0.24866,0.0291770985533243,8.19753069936493,1.68360179910292,"HOLD",1149,96.8802698145025,1068,90.0505902192243,1171,98.7352445193929
"BOOT","Boot Barn Holdings Inc","United States","Consumer Cyclical","Apparel Retail",78.0100021362305,42.0999984741211,39.560001373291,79.5800018310547,512196.8,59.2623198852539,29157728,2539788288,2.01,87020000,0.04463,0.11991,90217752,529564000,892172000,362608000,76342000,112713000,-5627000,107086000,29566000,302338000,2274594423.56763,4.69834003176209,0.04463,0.0421633568852807,38.8109463364331,1.85296923904126,"HOLD",1089,91.8212478920742,1116,94.0978077571669,1170,98.6509274873524
"ATKR","Atkore International Group","United States","Industrials","Electrical Equipment & Parts",77.1999969482422,38.9799995422363,38.9799995422363,89.1100006103516,525313.6,62.5425600891113,46587280,4159403776,5.923,485976992,0.15719,0.66616994,268138256,1199886000,1770048000,570162000,304469000,66970000,-12145000,54825000,124933000,639543000,3596537873.8269,17.9167687024041,0.15719,0.0131809756764523,13.0339349904174,1.98050276692777,"HOLD",1054.5,88.9123102866779,1136,95.7841483979764,1169,98.566610455312
"CCS","Century Communities Inc","United States","Consumer Cyclical","Residential Construction",81.5999984741211,45.1599998474121,41.8199996948242,81.5999984741211,467725.6,57.855520111084,29806933,3495881216,8.352,384062016,0.07922,0.22922,390445248,1578515000,2951684000,1373169000,502906000,96120000,-2913000,93207000,101652000,1008569000,2432245687.31823,16.4223366625052,0.07922,0.0266619470860191,9.77011475983251,1.80690874113892,"HOLD",1081,91.1467116357504,1108,93.4232715008432,1168,98.4822934232715
"AN","Autonation Inc","United States","Consumer Cyclical","Auto & Truck Dealerships",102.129997253418,61.2900009155273,61.2900009155273,106.889999389648,747828,84.0508002319336,55612347,12310895616,9.779,1339500032,0.07219,0.28258,2176499968,6073600000,9267500000,3193900000,3.5e+08,526300000,-41300000,4.85e+08,239400000,5903800000,5679688846.36613,11.5401862055862,0.07219,0.0393959964512788,10.4438078794783,1.66634027945567,"HOLD",1119.5,94.3929173693086,1059,89.29173693086,1167,98.397976391231
"MYRG","MYR Group Inc","United States","Industrials","Engineering & Construction",87.0400009155273,51.1300010681152,51.1300010681152,87.0400009155273,133072,66.8443998413086,16385945,1365440000,4.058,141556992,0.059070002,0.16699,144072624,570782000,1019246000,448460000,73069000,59390000,-7031000,52359000,19928000,592486000,1426232667.80178,9.61074254925072,0.059070002,0.0383458811811577,21.4489898756844,1.70232738308714,"HOLD",1098,92.5801011804384,1073,90.4721753794266,1166,98.3136593591906
"HIMX","Himax Technologies","Taiwan","Technology","Semiconductors",13.1099996566772,6.59000015258789,6.51000022888184,15.9499998092651,3964522.4,11.1284799880981,125065656,2274534912,0.273,78439000,0.041890003,0.09854999,139013120,424619000,909818000,480176000,184938000,67708000,-824000,66884000,34006000,275770000,1639610707.22211,6.27132687422461,0.041890003,0.0294055719466574,48.0219767643855,1.98937774705953,"HOLD",1028.5,86.7200674536256,1138,95.9527824620573,1165,98.2293423271501
"SNBR","Sleep Number Corp","United States","Consumer Cyclical","Furnishings, Fixtures & Appliances",111.48999786377,69.3899993896484,68.870002746582,146.970001220703,487626.4,111.082640258789,23544643,3353175040,5.984,269335008,0.14195,0,226117376,1154859000,822209000,-332650000,2238000,111598000,-11546000,100052000,66634000,568256000,2624992197.77322,10.3483843796484,0.14195,0.0298379890123481,18.6313499103893,1.60671564842817,"BUY",1150.5,97.0067453625632,1012,85.3288364249578,1164,98.1450252951096
"SONO","Sonos Inc","United States","Technology","Consumer Electronics",37,22.2399997711182,20.8500003814697,43.8899993896484,3080422.4,33.3883199310303,118138143,4105994496,0.361,103066000,0.04364,0.09436,229850000,556651000,1066860000,510209000,677834000,214513000,-11333000,203180000,132292000,645584000,4371111291,2.59495228727396,0.04364,0.049483748747821,102.493074792244,1.66366908186977,"HOLD",1104,93.0860033726813,1058,89.2074198988196,1163,98.0607082630691
"EXP","Eagle Materials Inc","United States","Basic Materials","Building Materials",146.759994506836,90.9899978637695,90.9899978637695,151.679992675781,366299.2,124.102880126953,41516515,6798317056,8.3,491126016,0.0915,0.16417,253380000,1463856000,2725038000,1261182000,142784000,183640000,-4865000,178775000,81193000,404667000,6092963513.34297,7.97133522108473,0.0915,0.0262969494548976,17.6819270490164,1.61292447469408,"HOLD",1141,96.2057335581787,1016,85.6661045531197,1161.5,97.9342327150084
"HZO","Marinemax Inc","United States","Consumer Cyclical","Specialty Retail",51.4300003051758,32.8400001525879,30.7800006866455,66.4800033569336,567142.4,47.2057601928711,20537590,1251499008,5.441,182023008,0.11672,0.27032,399968256,401822000,925126000,523304000,142888000,159479000,-5082000,154397000,38935000,523095000,1056248259.96758,2.51959192119339,0.11672,0.123369654320973,9.45230661738206,1.56607795573116,"BUY",1180,99.4940978077572,977,82.3777403035413,1161.5,97.9342327150084
"AIV","Apartment Investment and Management","United States","Real Estate","REIT—Residential",7.05000019073486,3.45043349266052,3.45043349266052,7.05000019073486,7347218.4,5.03412297058105,147321667,2979150592,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,1038617780.44938,NA,NA,0,105.223883443804,2.04322158526778,"HOLD",1005.5,84.7807757166948,1147,96.7116357504216,1160,97.8077571669477
"NMRK","Newmark Group Inc Cl A","United States","Real Estate","Real Estate Services",12.8999996185303,7.0078763961792,6.74832534790039,13.1997995376587,880657.6,9.50626735687256,154713026,4083131904,0.39,303796992,0.029560002,0.114829995,-584254976,3041258000,3982450000,655049000,191448000,563356000,-3444000,559912000,-3781000,601426000,1995797976.38166,5.39846562386839,0.029560002,0.137128070599798,33.0769220987956,1.84078583714227,"HOLD",1028.5,86.7200674536256,1112,93.7605396290051,1159,97.7234401349072
"FIX","Comfort Systems USA","United States","Industrials","Engineering & Construction",82.9000015258789,50.2405548095703,49.7819175720215,86.7459030151367,215630.4,67.2818139953613,35234120,3318979328,4.345,264206000,0.075100005,0.24148001,297230880,992427000,1715530000,723103000,52116000,84647000,-4812000,79835000,26491000,669761000,2920908601.763,11.7243021016693,0.075100005,0.0240540817252116,19.0794019622276,1.65006142627404,"HOLD",1092,92.0741989881956,1048,88.3642495784148,1158,97.6391231028668
"MED","Medifast Inc","United States","Consumer Cyclical","Personal Services",332.25,201.704162597656,182.515899658203,332.25,124055.2,238.198697509766,10200971,2474686464,8.68,142466000,0.35953,0.78495,125892496,118838000,276084000,157246000,163723000,19829000,-2035000,17794000,27994000,264912000,3389272614.75,5.99314135861617,0.35953,0.00719040583882226,38.2776497695853,1.64721439419546,"HOLD",1094.5,92.2849915682968,1044,88.0269814502529,1157,97.5548060708263
"WMS","Advanced Drainage Systems Inc","United States","Industrials","Building Products & Equipment",113.419998168945,69.6246948242188,69.6246948242188,116.886787414551,470023.2,98.6239658203125,57556675,8650976256,2.407,476592000,0.091029994,0.22424,368685504,1301586000,2342436000,772205000,223996000,162608000,-28716000,133892000,53774000,486145000,6528077973.11058,8.00444012594706,0.091029994,0.0154770971550335,47.1208966219133,1.62901968123949,"HOLD",1105,93.1703204047217,1032,87.0151770657673,1155.5,97.4283305227656
"ERII","Energy Recovery Inc","United States","Industrials","Pollution & Treatment Controls",19.0100002288818,10.6700000762939,10.6700000762939,21.8600006103516,417742.4,16.3933600463867,36736244,1110072960,0.47,40425000,0.1117,0.17155,12294750,32690000,204314000,171624000,94255000,6520000,-766000,5754000,3453000,26426000,698356006.848259,5.01380368098159,0.1117,0.00518344307747123,40.4468089976209,1.78163074910536,"HOLD",1036,87.3524451939292,1101,92.8330522765599,1155.5,97.4283305227656
"ORGO","Organogenesis Holdings Inc","United States","Healthcare","Drug Manufacturers—Specialty & Generic",17.8299999237061,5.15000009536743,4.78999996185303,23.2299995422363,839829.6,14.2077199401855,29007843,2680386816,0.16,35704000,0.068509996,0.17801,-34846876,148410000,294494000,146084000,84394000,26276000,-8885000,17391000,18494000,106807000,517209838.476877,5.64811995737555,0.068509996,0.00648824262833563,111.437499523163,3.46213584340409,"HOLD",955,80.5227655986509,1181,99.5784148397976,1154,97.3018549747049
"TTEC","Teletech Hlds","United States","Technology","Information Technology Services",108.410003662109,65.5440139770508,65.3793182373047,109.680000305176,159112.8,88.8123539428711,18286757,5274171904,2.52,296942016,0.09422,0.26091,137543376,1005670000,1516408000,444702000,132914000,85136000,-11945000,73191000,44423000,570974000,1982467393.3381,11.8125117459124,0.09422,0.0138772496104063,43.0198427230593,1.65400312071317,"HOLD",1071,90.3035413153457,1052,88.7015177065767,1153,97.2175379426644
"SCVL","Shoe Carnival Inc","United States","Consumer Cyclical","Apparel Retail",67.5100021362305,36.4065589904785,35.3712005615234,69.25,126684.8,51.5044970397949,8727104,1001261888,1.12,43879000,0.02858,0.05264,47231124,332571000,642747000,310176000,106532000,63225000,-2313000,60912000,7443000,253897000,589166809.683105,5.26011862396204,0.02858,0.0608352327498158,60.2767876216343,1.8543362517146,"HOLD",996,83.9797639123103,1119,94.3507588532884,1152,97.1332209106239
"MTZ","Mastec Inc","United States","Industrials","Engineering & Construction",116.330001831055,56.7099990844727,56.5800018310547,120.169998168945,802832.8,88.9185601806641,56023280,8826911744,4.38,730904000,0.052950002,0.16996999,684039488,3222324000,5227849000,2001922000,423118000,224796000,-30021000,194775000,113122000,1636795000,6517188264.98169,14.3344365558106,0.052950002,0.0220660414025773,26.5593611486426,2.05131376669174,"HOLD",956,80.6070826306914,1149,96.8802698145025,1151,97.0489038785835
"DQ","Daqo New Energy","China","Technology","Semiconductor Equipment & Materials",74.379997253418,43.0200004577637,39.1599998474121,124.129997253418,2736119.2,78.4478402404785,56495921,5626427904,1.698,256540992,0.096219994,0.19611,-14949625,440228000,1239143000,767123000,76596000,138584000,-118292000,20292000,72825000,247724000,4202166448.80932,3.17661490503954,0.096219994,0.0036065511451011,43.8044742364063,1.72896319065461,"HOLD",1015,85.5817875210792,1086,91.5682967959528,1149.5,96.9224283305228
"ECOM","Channeladvisor Corp","United States","Technology","Software—Application",23.7299995422363,14.75,14.1800003051758,28.4899997711182,299009.6,21.4974400177002,27023000,643155072,0.63,26564000,0.08028,0.18326999,29379124,50416000,190388000,139972000,82384000,8379000,-225000,8154000,5457000,39166000,641255777.629852,6.01694712972908,0.08028,0.0126781243824195,37.6666659400577,1.60881352828721,"HOLD",1087,91.6526138279933,1014,85.4974704890388,1149.5,96.9224283305228
"OSK","Oshkosh Truck Corp","United States","Industrials","Farm & Heavy Construction Machinery",131.440002441406,80.0246734619141,80.0246734619141,136.919998168945,708047.2,107.35774987793,68104346,8468953600,5.08,575200000,0.049650002,0.12241,683887488,3325600000,6343800000,3018200000,1093200000,326800000,-18900000,307900000,99600000,1.889e+09,8951635404.51038,10.1762545899633,0.049650002,0.0363563215176902,25.8740162286233,1.64249345552109,"HOLD",1059,89.29173693086,1041,87.7740303541315,1148,96.7959527824621
"SKY","Skyline Corp","United States","Consumer Cyclical","Residential Construction",50.6500015258789,30.7299995422363,29.5900001525879,52.0400009155273,420387.2,39.971279876709,52650896,2317781248,1,93560000,0.061139997,0.113859996,73613872,293670000,825865000,532195000,267060000,39974000,-1683000,38291000,21599000,377581000,2666767962.73889,7.34652524140691,0.061139997,0.0165205409410578,50.6500015258789,1.64822656298006,"HOLD",1052,88.7015177065767,1045,88.1112984822934,1146.5,96.6694772344013
"TITN","Titan Machinery Inc","United States","Industrials","Industrial Distribution",30.6800003051758,18.2700004577637,18.2700004577637,31.6700000762939,209357.6,23.8171999664307,19218498,793256320,0.86,64289000,0.02833,0.05404,244605744,444508000,815789000,371281000,78990000,112182000,-3884000,108298000,782000,436677000,589623524.50502,3.96238255691644,0.02833,0.136523337122609,35.6744189595067,1.67925558491919,"HOLD",1034,87.1838111298482,1063,89.6290050590219,1146.5,96.6694772344013
"ETH","Ethan Allen Interiors Inc","United States","Consumer Cyclical","Furnishings, Fixtures & Appliances",28.8700008392334,17.4756526947021,17.4756526947021,31.3899993896484,348122.4,24.6349783325195,21799002,806069376,1.168,67230000,0.04571,0.08558,102578752,330968000,687546000,356602000,108956000,36202000,-4464000,31738000,15608000,176962000,629337206.034451,9.14225733384896,0.04571,0.0393737821395661,24.7174664719464,1.65201273701128,"HOLD",1042.5,87.9005059021922,1049,88.4485666104553,1145,96.5430016863406
"RFP","Resolute Forest Products Inc","Canada","Basic Materials","Paper & Paper Products",16.8700008392334,5.48000001907349,5.48000001907349,17.2800006866455,722376.8,10.1947200508118,80475696,1741991936,1.156,5.27e+08,0.05915,0.08178,4.46e+08,2.541e+09,3.728e+09,1.185e+09,3.3e+07,7.4e+07,-1.4e+07,6e+07,8.7e+07,8.73e+08,1357625059.05789,34.3378378378378,0.05915,0.0344433282152691,14.5934263315168,3.07846729571465,"HOLD",910,76.7284991568297,1177,99.2411467116357,1144,96.4586846543002
"SHYF","The Shyft Group Inc","United States","Industrials","Farm & Heavy Construction Machinery",38.9799995422363,25.8938961029053,25.5643539428711,41.1535491943359,211508,33.6923712310791,32175127,1265396736,0.237232940836566,60661000,0.07692,0.20591,67265128,158890000,359049000,200330000,20995000,43685000,-6209000,37476000,7633000,171582000,1254186435.7314,3.63717523177292,0.07692,0.0296160081133637,164.31107503359,1.50537406141298,"HOLD",1145.5,96.5851602023609,925,77.9932546374368,1143,96.3743676222597
"ASIX","Advansix Inc","United States","Basic Materials","Chemicals",31.6599998474121,17.7700004577637,17.7700004577637,32.6699981689453,206040.8,25.8640800628662,27254125,1248098432,2.317,150592992,0.04394,0.14875,49618000,768195000,1242783000,474588000,14124000,57090000,-14177000,42913000,28131000,376383000,862865593.341351,13.455859169732,0.04394,0.0343827048410233,13.6642209095434,1.78165441934921,"HOLD",968,81.6188870151771,1102,92.9173693086003,1141.5,96.247892074199
"MHO","M/I Homes","United States","Consumer Cyclical","Residential Construction",70.5199966430664,45.4500007629395,42.8400001525879,73.5800018310547,289392.8,55.1125600280762,28568938,2767851008,9.99,398478016,0.09928001,0.24507,138837120,1356138000,2709560000,1353422000,292400000,75168000,-158000,75010000,84866000,828776000,2014681411.85597,18.0414272030651,0.09928001,0.0271004471639537,7.05905872302967,1.55159505961041,"HOLD",1100,92.7487352445194,970,81.787521079258,1141.5,96.247892074199
"ICHR","Ichor Holdings Ltd","United States","Technology","Semiconductor Equipment & Materials",56.2599983215332,31.8999996185303,29.6499996185303,62.1800003051758,396540,45.0081999511719,27901559,1479130368,1.42,69798000,0.04247,0.105129994,19854624,362483000,774172000,411689000,252899000,40137000,-2010000,38127000,12521000,244966000,1569741662.50816,9.03114333408077,0.04247,0.0257766325571107,39.6197171278403,1.76363633210994,"HOLD",972.5,81.9983136593592,1095,92.327150084317,1140,96.1214165261383
"KFRC","Kforce Inc","United States","Industrials","Staffing & Employment Services",62.7099990844727,40.6766548156738,40.6766548156738,62.9599990844727,112492.8,50.1968599853516,18763010,1257499904,2.83,89024000,0.11865,0.36475,88299128,316698000,493354000,176656000,101341000,22426000,-1350000,21076000,13261000,363225000,1176628339.92195,14.1219120663516,0.11865,0.0167602398480978,22.1590102771988,1.54167050778002,"HOLD",1094.5,92.2849915682968,962,81.1129848229342,1139,96.0370994940978
"IIIN","Insteel Industries","United States","Basic Materials","Steel & Iron",34.9599990844727,23.1116180419922,22.2323169708252,41.2000007629395,92856,30.525144821167,18420744,657162368,1.911,63925000,0.09426,0.14581999,48293752,78125000,336861000,258736000,58940000,15289000,-5908000,9381000,14920000,138999000,643989193.375305,5.10988292236248,0.09426,0.014275010951327,18.2940863864326,1.51265908864333,"HOLD",1119.5,94.3929173693086,934,78.752107925801,1137.5,95.9106239460371
"SIMO","Silicon Motion Techn","Hong Kong","Technology","Semiconductors",65.9700012207031,39.2513771057129,38.4501266479492,72.1782150268555,490482.4,57.4168116760254,29593430,1969340672,2.28,116297000,0.08919,0.14571999,79893376,184318000,742060000,557742000,342961000,20393000,-5636000,14757000,1354000,143897000,1952278613.22479,9.03829745500907,0.08919,0.00749337085747244,28.9342110617119,1.68070539392875,"HOLD",988.5,83.3473861720067,1065,89.7976391231029,1137.5,95.9106239460371
"WES","Western Midstream Partners LP","United States","Energy","Oil & Gas Midstream",19.9799995422363,12.4404850006104,12.4404850006104,21.8899993896484,1733112,17.2408396148682,210069523,15839030272,1.184,1794590976,0.06662,0.16564,532940640,8934815000,11830027000,2778339000,444922000,505525000,-50829000,454696000,258249000,647480000,4197188973.3778,17.6743286682162,0.06662,0.0287073130230583,16.8749996133753,1.60604667271863,"HOLD",1042.5,87.9005059021922,1010,85.1602023608769,1136,95.7841483979764
"BYD","Boyd Gaming Corp","United States","Consumer Cyclical","Resorts & Casinos",65.370002746582,39.5400009155273,38.4900016784668,68.9800033569336,1108897.6,54.9420000305176,81806719,11428321280,1.013,642982720,0,0,0,0,0,1123943000,0,0,0,0,102161000,753307000,5347705445.71886,NA,Inf,0,64.5310984665173,1.65326255015111,"HOLD",999,84.2327150084317,1051,88.6172006745362,1135,95.6998313659359
"AGRO","Adecoagro S.A.","Luxembourg","Consumer Defensive","Farm Products",10.6300001144409,6.17999982833862,6,10.6599998474121,648335.2,8.1607200088501,67055403,2211921920,0.627,311720000,0.04264,0.00107,31624750,1518512000,2482236000,925041000,336282000,117415000,-44087000,73328000,47484000,243049000,712798941.563882,12.9328620704339,0.04264,0.0331512606014592,16.953748188901,1.72006479121515,"HOLD",958,80.7757166947723,1084,91.3996627318718,1134,95.6155143338954
"FNKO","Funko Inc Cl A","United States","Consumer Cyclical","Leisure",26.25,8.77999973297119,8.46000003814697,26.3799991607666,1711937.6,16.1921999588013,20289389,1047249728,0.11,67911000,0.018860001,0.03111,79595376,441145000,763590000,242267000,52255000,46894000,-3778000,43116000,8876000,226509000,532596461.25,9.40728024907238,0.018860001,0.0411706958208921,238.636363636364,2.98974952145208,"HOLD",865,72.9342327150084,1176,99.1568296795953,1133,95.531197301855
"GGB","Gerdau S.A.","Brazil","Basic Materials","Steel",6.25,4.11799192428589,4.11799192428589,7.17835283279419,12988538.4,5.12544504547119,1143010366,21202264064,0.254,7501519872,0.058179997,0.08198,3871195904,32037799000,63123009000,30860271000,4617204000,2594729000,-548910000,2045819000,1048325000,13620179000,7143814787.5,12.3472620840173,0.058179997,0.0964905914681848,24.6062992125984,1.51773002835207,"HOLD",1102,92.9173693086003,937,79.0050590219224,1132,95.4468802698145
"IMKTA","Ingles Markets Inc","United States","Consumer Defensive","Grocery Stores",61.939998626709,37.3462333679199,37.1674003601074,65.9599990844727,119603.2,53.3328092346191,14218620,1864637696,10.599,461569408,0.10985,0.29208001,118313584,1086538888,1932574524,846035636,8857460,56909277,-35205373,21703904,52188993,1184554737,880701303.273697,19.0924739388272,0.10985,0.011639743230848,5.84394741265298,1.65853402179816,"HOLD",984,82.9679595278246,1054,88.8701517706577,1131,95.362563237774
"KLIC","Kulicke and Soffa","Singapore","Technology","Semiconductor Equipment & Materials",51.9000015258789,30.2293720245361,30.2293720245361,59.3199996948242,834616.8,44.2382878570557,60281906,2514715648,1.388,186034000,0.08586001,0.17998,93452624,390113000,1256973000,866860000,257333000,27085000,-4002000,23083000,71320000,340163000,3128631013.38289,14.4032859516337,0.08586001,0.00917916903183799,37.3919319350713,1.71687329408476,"HOLD",952,80.2698145025295,1083,91.3153456998314,1130,95.2782462057336
